DeviceName,SwitchGroupName,PhaseCode,ConnectedNode1,ConnectedNode2,ConnectedNode3,AlarmEnabled,SuppressActAlm,SuppressHisAlm,OptCont,OptLoadTran,BreakpointSwitch,AutoProtectionSwitch,SwitchTypeName,Ganged,NormalState,OpenState,CloseState,OtherState,NormalStateA,NormalStateB,NormalStateC,SubstationName,FeederName,AORRefName,VoltageLimitName
NO.1 BK 12K W ISO DISC_71525,EMS,ABC,en_3436701,en_3436703,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 BK 12K E ISO DISC_71527,EMS,ABC,en_3436702,en_3436703,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 CAP 12N SWGEAR_71530,EMS,ABC,en_3436999,en_3436610,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 CAP 12K OB DISC_71531,EMS,ABC,en_3436610,en_3436611,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 CAP FUSE DISC_71532,EMS,ABC,en_3436611,en_3436612,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CAP 1 12KV OB DISC_71906,EMS,ABC,en_3431997,en_3431600,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 BK 16K NOB DISC_72665,EMS,ABC,en_3468999,en_3468102,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 BK 16K SOB DISC_72666,EMS,ABC,en_3468102,en_3468500,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 BK HS CB_72667,EMS,ABC,en_3468102,en_3468103,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 BK 16K LN DISC_72668,EMS,ABC,en_3468103,en_3468053,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 BK 16K TB DISC_72669,EMS,ABC,en_3468053,en_3468050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.6 BK 16K NOB DISC_72670,EMS,ABC,en_3468999,en_3468104,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.6 BK 16K SOB DISC_72671,EMS,ABC,en_3468104,en_3468500,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.6 BK HS CB_72672,EMS,ABC,en_3468104,en_3468105,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.6 BK 16K LN DISC_72673,EMS,ABC,en_3468105,en_3468054,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.6 BK 16K TB DISC_72674,EMS,ABC,en_3468054,en_3468050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 BK 16K NOB DISC_72675,EMS,ABC,en_3468999,en_3468106,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 BK 16K SOB DISC_72676,EMS,ABC,en_3468106,en_3468500,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 BK LS CB_72677,EMS,ABC,en_3468106,en_3468107,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 BK 16K LN DISC_72678,EMS,ABC,en_3468107,en_3468055,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 BK 16K TB DISC_72679,EMS,ABC,en_3468055,en_3468050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
ZAMORA 16K NOB DISC_72680,EMS,ABC,en_3468999,en_3468108,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
ZAMORA 16K SOB DISC_72681,EMS,ABC,en_3468108,en_3468500,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
ZAMORA CB_72682,EMS,ABC,en_3468108,en_3468109,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
ZAMORA 16K LN DISC_72683,EMS,ABC,en_3468109,en_3468056,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
ZAMORA 16K TB DISC_72684,EMS,ABC,en_3468056,en_3468050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PENROSE 16K NOB DISC_72685,EMS,ABC,en_3468999,en_3468110,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PENROSE 16K SOB DISC_72686,EMS,ABC,en_3468110,en_3468500,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PENROSE CB_72687,EMS,ABC,en_3468110,en_3468111,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PENROSE 16K LN DISC_72688,EMS,ABC,en_3468111,en_3468057,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PENROSE 16K TB DISC_72689,EMS,ABC,en_3468057,en_3468050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16KV N OB SEC AB DISC_72690,EMS,ABC,en_3468999,en_3468998,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
LANTANA 16K NOB DISC_72691,EMS,ABC,en_3468998,en_3468112,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
LANTANA 16K SOB DISC_72692,EMS,ABC,en_3468112,en_3468500,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
LANTANA CB_72693,EMS,ABC,en_3468112,en_3468113,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
LANTANA 16K LN DISC_72694,EMS,ABC,en_3468113,en_3468058,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
LANTANA 16K TB DISC_72695,EMS,ABC,en_3468058,en_3468050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TICHENOR 16K NOB DISC_72696,EMS,ABC,en_3468998,en_3468114,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TICHENOR 16K SOB DISC_72697,EMS,ABC,en_3468114,en_3468500,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TICHENOR CB_72698,EMS,ABC,en_3468114,en_3468115,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TICHENOR 16K LN DISC_72699,EMS,ABC,en_3468115,en_3468059,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TICHENOR 16K TB DISC_72700,EMS,ABC,en_3468059,en_3468050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
REASONER 16K NOB DISC_72701,EMS,ABC,en_3468998,en_3468116,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
REASONER 16K SOB DISC_72702,EMS,ABC,en_3468116,en_3468500,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
REASONER CB_72703,EMS,ABC,en_3468116,en_3468117,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
REASONER 16K LN DISC_72704,EMS,ABC,en_3468117,en_3468060,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
REASONER 16K TB DISC_72705,EMS,ABC,en_3468060,en_3468050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.2 BK 16K NOB DISC_72706,EMS,ABC,en_3468998,en_3468118,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.2 BK 16K SOB DISC_72707,EMS,ABC,en_3468118,en_3468500,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.2 BK LS CB_72708,EMS,ABC,en_3468118,en_3468119,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.2 BK 16K LN DISC_72709,EMS,ABC,en_3468119,en_3468061,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.2 BK 16K TB DISC_72710,EMS,ABC,en_3468061,en_3468050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
WAYSIDE 16K NOB DISC_72711,EMS,ABC,en_3468998,en_3468120,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
WAYSIDE 16K SOB DISC_72712,EMS,ABC,en_3468120,en_3468500,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
WAYSIDE CB_72713,EMS,ABC,en_3468120,en_3468121,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
WAYSIDE 16K LN DISC_72714,EMS,ABC,en_3468121,en_3468062,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
WAYSIDE 16K TB DISC_72715,EMS,ABC,en_3468062,en_3468050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CASWELL 16K NOB DISC_72716,EMS,ABC,en_3468998,en_3468122,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CASWELL 16K SOB DISC_72717,EMS,ABC,en_3468122,en_3468500,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CASWELL CB_72718,EMS,ABC,en_3468122,en_3468123,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CASWELL 16K LN DISC_72719,EMS,ABC,en_3468123,en_3468063,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CASWELL 16K TB DISC_72720,EMS,ABC,en_3468063,en_3468050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16KV N OB SEC BC DISC_72721,EMS,ABC,en_3468998,en_3468997,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16KV S OB SEC DISC_72722,EMS,ABC,en_3468500,en_3468499,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16K B.T. NOB DISC_72723,EMS,ABC,en_3468997,en_3468124,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16K B.T. SOB DISC_72724,EMS,ABC,en_3468124,en_3468499,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16K B.T. LN DISC_72725,EMS,ABC,en_3468124,en_3468125,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
B.T. 16KV CB_72726,EMS,ABC,en_3468125,en_3468064,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16K B.T. TB DISC_72727,EMS,ABC,en_3468064,en_3468050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16KV N OB SEC C-D DISC_72728,EMS,ABC,en_3468997,en_3468996,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16KV S OB SEC C-D DISC_72729,EMS,ABC,en_3468499,en_3468498,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HUB CITY 16K NOB DISC_72730,EMS,ABC,en_3468996,en_3468126,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HUB CITY 16K SOB DISC_72731,EMS,ABC,en_3468126,en_3468498,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HUB CITY CB_72732,EMS,ABC,en_3468126,en_3468127,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
BOLAND 4K OB DISC_72733,EMS,ABC,en_3469999,en_3469100,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
BOLAND CB_72734,EMS,ABC,en_3469100,en_3469101,NULL,N,Y,Y,N,Y,N,N,CB_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
BOLAND REGULATOR_72735,EMS,ABC,en_3469101,en_3469102,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
BOLAND 4K LN DISC_72736,EMS,ABC,en_3469102,en_3469053,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
BOLAND 4K TB DISC_72737,EMS,ABC,en_3469053,en_3469050,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TAPER 4K OB DISC_72738,EMS,ABC,en_3469999,en_3469103,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TAPER CB_72739,EMS,ABC,en_3469103,en_3469104,NULL,N,Y,Y,N,Y,N,N,CB_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TAPER REGULATOR_72740,EMS,ABC,en_3469104,en_3469105,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TAPER 4K LN DISC_72741,EMS,ABC,en_3469105,en_3469054,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TAPER 4K TB DISC_72742,EMS,ABC,en_3469054,en_3469050,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 BK 4KV OB DISC_72743,EMS,ABC,en_3469999,en_3469055,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 BK 4KV TB DISC_72744,EMS,ABC,en_3469055,en_3469050,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NESTER 4K OB DISC_72745,EMS,ABC,en_3469999,en_3469109,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NESTOR CB_72746,EMS,ABC,en_3469109,en_3469110,NULL,N,Y,Y,N,Y,N,N,CB_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NESTOR REGULATOR_72747,EMS,ABC,en_3469110,en_3469111,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NESTER 4K LN DISC_72748,EMS,ABC,en_3469111,en_3469056,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NESTER 4K TB DISC_72749,EMS,ABC,en_3469056,en_3469050,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
McKINLEY 4K OB DISC_72750,EMS,ABC,en_3469999,en_3469112,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
MCKINLEY CB_72751,EMS,ABC,en_3469112,en_3469113,NULL,N,Y,Y,N,Y,N,N,CB_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
MCKINLEY REGULATOR_72752,EMS,ABC,en_3469113,en_3469114,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
McKINLEY 4K LN DISC_72753,EMS,ABC,en_3469114,en_3469057,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
McKINLEY 4K TB DISC_72754,EMS,ABC,en_3469057,en_3469050,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
4KV OB SEC AB DISC_72755,EMS,ABC,en_3469999,en_3469998,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
4KV B.T. OB DISC_72756,EMS,ABC,en_3469998,en_3469058,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
4KV B.T. LN DISC_72757,EMS,ABC,en_3469058,en_3469115,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
B.T. 4KV CB_72758,EMS,ABC,en_3469115,en_3469116,NULL,N,Y,Y,N,Y,N,N,CB_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
4KV B.T. TB DISC_72759,EMS,ABC,en_3469116,en_3469050,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
4KV OB SEC BC DISC_72760,EMS,ABC,en_3469998,en_3469997,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HAYWARD 4K OB DISC_72761,EMS,ABC,en_3469997,en_3469118,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HAYWARD CB_72762,EMS,ABC,en_3469118,en_3469119,NULL,N,Y,Y,N,Y,N,N,CB_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HAYWARD REGULATOR_72763,EMS,ABC,en_3469119,en_3469120,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HAYWARD 4K LN DISC_72764,EMS,ABC,en_3469120,en_3469060,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HAYWARD 4K TB DISC_72765,EMS,ABC,en_3469060,en_3469050,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.6 BK 4KV OB DISC_72766,EMS,ABC,en_3469997,en_3469061,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.6 BK 4KV TB DISC_72767,EMS,ABC,en_3469061,en_3469050,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HUB CITY 16K LN DISC_72768,EMS,ABC,en_3468127,en_3468065,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HUB CITY 16K TB DISC_72769,EMS,ABC,en_3468065,en_3468050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 CAP 4KV OB DISC_72770,EMS,ABC,en_3469997,en_3469600,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 CAP 16K SOB DISC_72771,EMS,ABC,en_3468500,en_3468600,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.2 CAP 16K NOB DISC_72772,EMS,ABC,en_3468999,en_3468601,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.2 BK 16K N ISO DISC_72773,EMS,ABC,en_3468701,en_3468703,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.2 BK 16K S ISO DISC_72774,EMS,ABC,en_3468702,en_3468703,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.3 BK 12 OT BS DSC_73390,EMS,ABC,en_3478999,en_3478100,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO 3 BK 12 IN BS DSC_73391,EMS,ABC,en_3478100,en_3478500,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.3 BK LS CB_73392,EMS,ABC,en_3478100,en_3478101,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO 3 BK 12KV LN DSC_73393,EMS,ABC,en_3478101,en_3478002,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO 3 BK 12KV TB DSC_73394,EMS,ABC,en_3478002,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
BANJO 12 OT BS DSC_73395,EMS,ABC,en_3478999,en_3478102,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
BANJO 12 IN BS DSC_73396,EMS,ABC,en_3478102,en_3478500,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
