ShuntNumber,ShuntName,PnaShunt,PssShunt,NspShunt,SectionNumber,Type,SusceptanceStepSize,SusceptanceAtMinBankOutput,SusceptanceAtMaxBankOutput,ConductanceAtMinBankOutput,ConductanceAtMaxBankOutput,LocalControlTuningFactor,ControlSectionNumber,HighControlLimit,LowControlLimit,MinShiftWeightFactor,MinShiftTarget,LocalControlStatus,OptimizationStatus,MwInversion,MwMeasOverrideStatus,MwReplacementValue,CmeMwUsage,MvInversion,MvMeasOverrideStatus,MvReplacementValue,CmeMvUsage,ControlDelay,FlaShuntZeroSeqSusc,FlaShuntZeroSeqCond,AssetLabel,DefaultMwSchedule,DefaultMvSchedule,ScheduleDataFlag,ExModelRetentionFlag,DmsTransformFlag,CommentText1,CommentText2,CommentText3,ShuntResponseLeadTime,ShuntResponseRateOfIncrease,ShuntResponseRateOfDecrease,ConnectionStatusIndicatorRef,BusNumberRef,ControlBusNumberRef,MwTelemetryRef,MvTelemetryRef,MwStandardDeviation,MwInversionFlag,MwCmeUsage,MwOverrideStatus,Mw_ReplacementValue,SetOrder4,MwAnalogPointRef,MwCtBreakerRef,MvStandardDeviation,MvInversionFlag,MvCmeUsage,MvOverrideStatus,Mv_ReplacementValue,SetOrder5,MvAnalogPointRef,MvCtBreakerRef,AmpStandardDeviation,AmpInversionFlag,AmpCmeUsage,AmpOverrideStatus,Amp_ReplacementValue,SetOrder7,AmpAnalogPointRef,AmpCtBreakerRef,ShuntSwitchName,NormalControlSwitchState,NormalIsolatorSwitchState,DefaultControlSwitchState,DefaultIsolatorSwitchState,IsolatorScadaOpenState,IsolatorScadaCloseState,CntlBrkrScadaOpenState,CntlBrkrScadaCloseState,SetOrder8,ControlSwitchStatusTelemetryRef,IsolatorSwitchStatusTelemetryRef,ControlSwitchStateTransition,IsolatorSwitchStateTransition,HighMVArLimitRef,LowMVArLimitRef,LeadingMVArReservesRef,LaggingMVArReservesRef,ControlModeTelemetryRef,SinglePhTransCurRef,SinglePhSubtransCurRef,ThreePhTransCurRef,ThreePhSubtransCurRef,
474,FRANCIS NO.1 CAPACITOR,No,Yes,Yes,601,Variable,6,0,6,0,0,1,601,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,323957,1208,1208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,13,183174,NULL,NO.1 12KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,11,209372,NULL,1,NULL,NULL,NULL,NULL,NULL,209389,NULL,NULL,NULL,NULL,
695,NAROD NO.3 CAP,No,Yes,Yes,162,Variable,5.85,0,5.85,0,0,1,162,13.0935,12.0959,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,5.85,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,331153,1532,1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,297,219654,NULL,NO.3 12KV CAPACITOR SW,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,274255,NULL,1,NULL,NULL,NULL,NULL,NULL,274257,NULL,NULL,NULL,NULL,
698,NAROD NO.4 CAP,No,Yes,Yes,172,Variable,6,0,6,0,0,1,172,13.0935,12.0959,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,331154,1532,1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,299,219657,NULL,NO.4 12KV CAPACITOR SW,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,274259,NULL,1,NULL,NULL,NULL,NULL,NULL,274261,NULL,NULL,NULL,NULL,
699,CHINO NO.7 CAP,Yes,Yes,Yes,703,Variable,46.8,0,46.8,0,0,1,703,68.5,66.5,1,0,Off,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,46.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,301318,577,577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,599,113883,NULL,10,+,Out,Block,NULL,799,113880,NULL,NO.7 CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,1,208392,NULL,1,NULL,NULL,NULL,NULL,NULL,236718,NULL,NULL,NULL,NULL,
807,CHINO NO.3 CAP,No,Yes,Yes,102,Variable,3.6,0,3.6,0,0,1,102,13.0935,12.0959,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,3.6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,325653,579,579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,182288,NULL,NO.3 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,1,208328,NULL,1,NULL,NULL,NULL,NULL,NULL,65893,NULL,NULL,NULL,NULL,
808,CHINO NO.1 CAP,No,Yes,Yes,806,Variable,6,0,6,0,0,1,806,13.0935,12.0959,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,325654,579,579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,182286,NULL,NO.1 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,1,208326,NULL,1,NULL,NULL,NULL,NULL,NULL,65887,NULL,NULL,NULL,NULL,
809,CHINO NO.2 CAP,No,Yes,Yes,809,Variable,6,0,6,0,0,1,809,13.0935,12.0959,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,325655,579,579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,182287,NULL,NO.2 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,1,208327,NULL,1,NULL,NULL,NULL,NULL,NULL,65890,NULL,NULL,NULL,NULL,
1039,NAROD NO.1 CAP,No,Yes,Yes,133,Variable,6,0,6,0,0,1,133,13.0935,12.0959,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,325562,1532,1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,2977,184162,NULL,NO.1 12KV CAPACITOR SW,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,226622,NULL,1,NULL,NULL,NULL,NULL,NULL,226629,NULL,NULL,NULL,NULL,
1040,NAROD NO.2 CAP,No,Yes,Yes,135,Variable,5.85,0,5.85,0,0,1,135,13.0935,12.0959,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,5.85,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,325563,1532,1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,2978,184163,NULL,NO.2 12KV CAPACITOR SW,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,226623,NULL,1,NULL,NULL,NULL,NULL,NULL,226630,NULL,NULL,NULL,NULL,
1041,ONTARIO NO.1 CAP,No,Yes,Yes,119,Variable,1.8,0,1.8,0,0,1,119,4.2,3.88,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,1.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,325564,1534,1534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,3104,204152,NULL,NO.1 4KV CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,1,33960,NULL,1,NULL,NULL,NULL,NULL,NULL,33962,NULL,NULL,NULL,NULL,
1615,KIMBALL NO.1 CAP,No,Yes,Yes,612,Variable,4.8,0,4.8,0,0,1,612,13.0935,12.0959,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,325065,1093,1093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,2887,213772,NULL,NO.1 12KV CAPACITOR SW,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,260326,NULL,1,NULL,NULL,NULL,NULL,NULL,260328,NULL,NULL,NULL,NULL,
1616,KIMBALL NO.2 CAP,No,Yes,Yes,622,Variable,4.8,0,4.8,0,0,1,622,13.0935,12.0959,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,325066,1093,1093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,2887,7185,NULL,NO.2 12KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,21937,NULL,1,NULL,NULL,NULL,NULL,NULL,21939,NULL,NULL,NULL,NULL,
1617,KIMBALL NO.4 CAP,No,Yes,Yes,642,Variable,4.8,0,4.8,0,0,1,642,13.0935,12.0959,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,325067,1093,1093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,2887,213776,NULL,NO.4 12KV CAPACITOR SW,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,260330,NULL,1,NULL,NULL,NULL,NULL,NULL,260332,NULL,NULL,NULL,NULL,
1715,PONOMA NO.1 CAP,No,No,Yes,612,Variable,2.4,0,2.4,0,0,1,999,4.578,4.2292,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,2.4,Yes,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,325148,4208,4208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO.1 4KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,9,251731,NULL,1,NULL,NULL,NULL,NULL,NULL,251733,NULL,NULL,NULL,NULL,
2119,GANESHA NO.1 CAP,No,Yes,Yes,604,Variable,6,0,6,0,0,1,603,12.36,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,2255026,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,323980,3136,3136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,In/Out,Normal,NULL,13,199132,NULL,NO.1 12KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,30,245007,NULL,1,NULL,NULL,NULL,NULL,NULL,244968,NULL,NULL,NULL,NULL,
2120,GANESHA NO.2 CAP,No,Yes,Yes,605,Variable,4.8,0,4.8,0,0,1,606,12.36,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,2267634,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,323981,3136,3136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,In/Out,Normal,NULL,13,199133,NULL,NO.2 12KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,30,245008,NULL,1,NULL,NULL,NULL,NULL,NULL,244969,NULL,NULL,NULL,NULL,
2501,FIREHOUSE NO.2 CAP,No,Yes,Yes,804,Variable,4.8,0,4.8,0,0,1,600,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,2242588,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,323070,3205,3205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,12,180201,NULL,NO.2 12KV CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,13,203174,NULL,1,NULL,NULL,NULL,NULL,NULL,203176,NULL,NULL,NULL,NULL,
2502,FIREHOUSE NO.1 CAP,No,Yes,Yes,803,Variable,6,0,6,0,0,1,601,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,2229728,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,323071,3205,3205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,12,196578,NULL,NO.1 12KV CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,13,239187,NULL,1,NULL,NULL,NULL,NULL,NULL,239189,NULL,NULL,NULL,NULL,
2503,FIREHOUSE NO.3 CAP,No,Yes,Yes,805,Variable,4.8,0,4.8,0,0,1,602,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,44805892,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,323072,3205,3205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,12,208228,NULL,NO.3 12KV CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,13,44450,NULL,1,NULL,NULL,NULL,NULL,NULL,44452,NULL,NULL,NULL,NULL,
2519,PEYTON NO.2 CAP,No,Yes,Yes,610,Variable,4.8,0,4.8,0,0,1,610,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,322744,3241,3241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,12,205138,NULL,NO.2 12KV CAPACITOR SW,Open,NULL,Open,NULL,NULL,NULL,0,1,13,36623,NULL,1,NULL,NULL,NULL,NULL,NULL,36625,NULL,NULL,NULL,NULL,
2520,PEYTON NO.1 CAP,No,Yes,Yes,611,Variable,6,0,6,0,0,1,611,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,322745,3241,3241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,12,205135,NULL,NO.1 12KV CAPACITOR SW,Open,NULL,Open,NULL,NULL,NULL,0,1,13,36615,NULL,1,NULL,NULL,NULL,NULL,NULL,36617,NULL,NULL,NULL,NULL,
2521,PEYTON NO.3 CAP,No,Yes,Yes,612,Variable,4.8,0,4.8,0,0,1,612,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,322746,3241,3241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,12,205141,NULL,NO.3 12KV CAPACITOR SW,Closed,NULL,Closed,NULL,NULL,NULL,0,1,13,36631,NULL,1,NULL,NULL,NULL,NULL,NULL,36633,NULL,NULL,NULL,NULL,
