ObjectName,ObjectType,InterpretationTable,SeqOfEvents,ServerControlCenterRef,DomainNameRef,DataSetNameRef,StatusPointRef,AnalogPointRef,AccumPointRef,CmePointRef,ClientControlCenterRef,
DMS_BOLSA_SKIFF_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,174378,NULL,NULL,NULL,NULL,
DMS_BOLSA_SKIFF_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,118878,NULL,NULL,NULL,
DMS_BOLSA_SKIFF_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,118879,NULL,NULL,NULL,
DMS_BOLSA_SKIFF_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,118880,NULL,NULL,NULL,
DMS_BOLSA_SKIFF_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,118882,NULL,NULL,NULL,
DMS_BOLSA_SKIFF_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,109558,NULL,NULL,NULL,
DMS_BORREGO_12KV_BT_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2993,NULL,NULL,NULL,NULL,
DMS_BORREGO_12KV_NOB_SEC_AB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129392,NULL,NULL,NULL,NULL,
DMS_BORREGO_12KV_NOB_SEC_BC_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129397,NULL,NULL,NULL,NULL,
DMS_BORREGO_12KV_SOB_SEC_AB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2985,NULL,NULL,NULL,NULL,
DMS_BORREGO_12KV_SOB_SEC_BC_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2986,NULL,NULL,NULL,NULL,
DMS_BORREGO_AJARD_12_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,205866,NULL,NULL,NULL,NULL,
DMS_BORREGO_AJARD_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,132797,NULL,NULL,NULL,NULL,
DMS_BORREGO_AJARD_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112694,NULL,NULL,NULL,
DMS_BORREGO_AJARD_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112695,NULL,NULL,NULL,
DMS_BORREGO_AJARD_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112696,NULL,NULL,NULL,
DMS_BORREGO_AJARD_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112698,NULL,NULL,NULL,
DMS_BORREGO_AJARD_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3597,NULL,NULL,NULL,
DMS_BORREGO_AJARO_12_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129407,NULL,NULL,NULL,NULL,
DMS_BORREGO_AJARO_12_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129406,NULL,NULL,NULL,NULL,
DMS_BORREGO_AJARO_12_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129409,NULL,NULL,NULL,NULL,
DMS_BORREGO_ANTE_12_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129411,NULL,NULL,NULL,NULL,
DMS_BORREGO_ANTE_12_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129410,NULL,NULL,NULL,NULL,
DMS_BORREGO_ANTE_12_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,205867,NULL,NULL,NULL,NULL,
DMS_BORREGO_ANTE_12_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129413,NULL,NULL,NULL,NULL,
DMS_BORREGO_ANTE_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,132804,NULL,NULL,NULL,NULL,
DMS_BORREGO_ANTE_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112699,NULL,NULL,NULL,
DMS_BORREGO_ANTE_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112700,NULL,NULL,NULL,
DMS_BORREGO_ANTE_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112701,NULL,NULL,NULL,
DMS_BORREGO_ANTE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112703,NULL,NULL,NULL,
DMS_BORREGO_ANTE_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3593,NULL,NULL,NULL,
DMS_BORREGO_HIGO_12_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129399,NULL,NULL,NULL,NULL,
DMS_BORREGO_HIGO_12_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129398,NULL,NULL,NULL,NULL,
DMS_BORREGO_HIGO_12_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,205864,NULL,NULL,NULL,NULL,
DMS_BORREGO_HIGO_12_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129401,NULL,NULL,NULL,NULL,
DMS_BORREGO_HIGO_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,132783,NULL,NULL,NULL,NULL,
DMS_BORREGO_HIGO_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112684,NULL,NULL,NULL,
DMS_BORREGO_HIGO_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112685,NULL,NULL,NULL,
DMS_BORREGO_HIGO_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112686,NULL,NULL,NULL,
DMS_BORREGO_HIGO_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112688,NULL,NULL,NULL,
DMS_BORREGO_HIGO_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3595,NULL,NULL,NULL,
DMS_BORREGO_LECHE_12_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129403,NULL,NULL,NULL,NULL,
DMS_BORREGO_LECHE_12_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129402,NULL,NULL,NULL,NULL,
DMS_BORREGO_LECHE_12_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,205865,NULL,NULL,NULL,NULL,
DMS_BORREGO_LECHE_12_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129405,NULL,NULL,NULL,NULL,
DMS_BORREGO_LECHE_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,132790,NULL,NULL,NULL,NULL,
DMS_BORREGO_LECHE_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112689,NULL,NULL,NULL,
DMS_BORREGO_LECHE_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112690,NULL,NULL,NULL,
DMS_BORREGO_LECHE_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112691,NULL,NULL,NULL,
DMS_BORREGO_LECHE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112693,NULL,NULL,NULL,
DMS_BORREGO_LECHE_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3589,NULL,NULL,NULL,
DMS_BORREGO_MACHO_12_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129389,NULL,NULL,NULL,NULL,
DMS_BORREGO_MACHO_12_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129388,NULL,NULL,NULL,NULL,
DMS_BORREGO_MACHO_12_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,205863,NULL,NULL,NULL,NULL,
DMS_BORREGO_MACHO_12_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129391,NULL,NULL,NULL,NULL,
DMS_BORREGO_MACHO_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,132766,NULL,NULL,NULL,NULL,
DMS_BORREGO_MACHO_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112673,NULL,NULL,NULL,
DMS_BORREGO_MACHO_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112674,NULL,NULL,NULL,
DMS_BORREGO_MACHO_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112675,NULL,NULL,NULL,
DMS_BORREGO_MACHO_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112677,NULL,NULL,NULL,
DMS_BORREGO_MACHO_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3594,NULL,NULL,NULL,
DMS_BORREGO_MARACA_12_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129381,NULL,NULL,NULL,NULL,
DMS_BORREGO_MARACA_12_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129380,NULL,NULL,NULL,NULL,
DMS_BORREGO_MARACA_12_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,204779,NULL,NULL,NULL,NULL,
DMS_BORREGO_MARACA_12_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129383,NULL,NULL,NULL,NULL,
DMS_BORREGO_MARACA_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,132752,NULL,NULL,NULL,NULL,
DMS_BORREGO_MARACA_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112663,NULL,NULL,NULL,
DMS_BORREGO_MARACA_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112664,NULL,NULL,NULL,
DMS_BORREGO_MARACA_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112665,NULL,NULL,NULL,
DMS_BORREGO_MARACA_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112667,NULL,NULL,NULL,
DMS_BORREGO_MARACA_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3591,NULL,NULL,NULL,
DMS_BORREGO_NO1_CAPS_BYPS_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2983,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO1_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2946,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO1_CAPS_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1045,NULL,NULL,NULL,
DMS_BORREGO_NO1_CAPS_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1046,NULL,NULL,NULL,
DMS_BORREGO_NO1_CAPS_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1047,NULL,NULL,NULL,
DMS_BORREGO_NO1_CAPS_KV,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1048,NULL,NULL,NULL,
DMS_BORREGO_NO1_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2945,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO1_CAPS_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2981,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO1_CAPS_SW,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2944,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_12KV_BK_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129378,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_12KV_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129377,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_12KV_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2987,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_12KV_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129379,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112636,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112637,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112638,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_KV_AB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112643,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_KV_BC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112644,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_KV_CA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112645,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_LS_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,132703,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112642,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112641,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_N_12_ISO_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2976,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO2_BK_S_12_ISO_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2975,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO2_CAPS_BYPS_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2979,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO2_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2950,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO2_CAPS_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1049,NULL,NULL,NULL,
DMS_BORREGO_NO2_CAPS_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1050,NULL,NULL,NULL,
DMS_BORREGO_NO2_CAPS_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1051,NULL,NULL,NULL,
DMS_BORREGO_NO2_CAPS_KV,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1052,NULL,NULL,NULL,
DMS_BORREGO_NO2_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2949,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO2_CAPS_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2977,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO2_CAPS_SW,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2948,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_12KV_BK_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129415,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_12KV_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129414,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_12KV_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2988,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_12KV_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129416,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_12K_ISO_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,204785,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112647,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112648,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112649,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_KV_AB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112654,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_KV_BC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112655,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_KV_CA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112656,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_LS_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,132722,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112653,NULL,NULL,NULL,
DMS_BORREGO_NO4_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112652,NULL,NULL,NULL,
DMS_BORREGO_NO4_CAPS_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,132744,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO4_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,132746,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO4_CAPS_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112659,NULL,NULL,NULL,
DMS_BORREGO_NO4_CAPS_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112660,NULL,NULL,NULL,
DMS_BORREGO_NO4_CAPS_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112661,NULL,NULL,NULL,
DMS_BORREGO_NO4_CAPS_KV,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112662,NULL,NULL,NULL,
DMS_BORREGO_NO4_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,132745,NULL,NULL,NULL,NULL,
DMS_BORREGO_NO4_CAP_12_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129417,NULL,NULL,NULL,NULL,
DMS_BORREGO_RUBIN_12_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,204760,NULL,NULL,NULL,NULL,
DMS_BORREGO_RUBIN_12_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,204755,NULL,NULL,NULL,NULL,
DMS_BORREGO_RUBIN_12_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,204778,NULL,NULL,NULL,NULL,
DMS_BORREGO_RUBIN_12_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,204768,NULL,NULL,NULL,NULL,
DMS_BORREGO_RUBIN_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,144033,NULL,NULL,NULL,NULL,
DMS_BORREGO_RUBIN_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,113922,NULL,NULL,NULL,
DMS_BORREGO_RUBIN_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,113923,NULL,NULL,NULL,
DMS_BORREGO_RUBIN_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,113924,NULL,NULL,NULL,
DMS_BORREGO_RUBIN_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,113926,NULL,NULL,NULL,
DMS_BORREGO_RUBIN_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3590,NULL,NULL,NULL,
DMS_BORREGO_RUBIN_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,144034,NULL,NULL,NULL,NULL,
DMS_BORREGO_SIESTA_12_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129385,NULL,NULL,NULL,NULL,
DMS_BORREGO_SIESTA_12_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129384,NULL,NULL,NULL,NULL,
DMS_BORREGO_SIESTA_12_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,205862,NULL,NULL,NULL,NULL,
DMS_BORREGO_SIESTA_12_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,129387,NULL,NULL,NULL,NULL,
DMS_BORREGO_SIESTA_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,132759,NULL,NULL,NULL,NULL,
DMS_BORREGO_SIESTA_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112668,NULL,NULL,NULL,
DMS_BORREGO_SIESTA_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112669,NULL,NULL,NULL,
DMS_BORREGO_SIESTA_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112670,NULL,NULL,NULL,
DMS_BORREGO_SIESTA_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,112672,NULL,NULL,NULL,
DMS_BORREGO_SIESTA_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3592,NULL,NULL,NULL,
DMS_BORREGO_TRIPAS_12_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,12334,NULL,NULL,NULL,NULL,
DMS_BORREGO_TRIPAS_12_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,205872,NULL,NULL,NULL,NULL,
DMS_BORREGO_TRIPAS_12_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,12333,NULL,NULL,NULL,NULL,
DMS_BORREGO_TRIPAS_12_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,12335,NULL,NULL,NULL,NULL,
DMS_BORREGO_TRIPAS_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,12292,NULL,NULL,NULL,NULL,
DMS_BORREGO_TRIPAS_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3583,NULL,NULL,NULL,
DMS_BORREGO_TRIPAS_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3586,NULL,NULL,NULL,
DMS_BORREGO_TRIPAS_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3585,NULL,NULL,NULL,
DMS_BORREGO_TRIPAS_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3587,NULL,NULL,NULL,
DMS_BORREGO_TRIPAS_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3588,NULL,NULL,NULL,
DMS_BORREGO_VACA_12_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,205870,NULL,NULL,NULL,NULL,
DMS_BORREGO_VACA_12_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,205868,NULL,NULL,NULL,NULL,
DMS_BORREGO_VACA_12_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,205869,NULL,NULL,NULL,NULL,
DMS_BORREGO_VACA_12_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,13060,NULL,NULL,NULL,NULL,
DMS_BORREGO_VACA_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,2962,NULL,NULL,NULL,NULL,
DMS_BORREGO_VACA_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1053,NULL,NULL,NULL,
DMS_BORREGO_VACA_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1054,NULL,NULL,NULL,
DMS_BORREGO_VACA_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1055,NULL,NULL,NULL,
DMS_BORREGO_VACA_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1057,NULL,NULL,NULL,
DMS_BORREGO_VACA_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,3596,NULL,NULL,NULL,
DMS_BOVINE_ABERDEEN_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119399,NULL,NULL,NULL,
DMS_BOVINE_BRAHMA_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119394,NULL,NULL,NULL,
DMS_BOVINE_DEVON_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119425,NULL,NULL,NULL,
DMS_BOVINE_DURHAM_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119404,NULL,NULL,NULL,
DMS_BOVINE_HEREFORD_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119414,NULL,NULL,NULL,
DMS_BOVINE_LONGHORN_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,175693,NULL,NULL,NULL,NULL,
DMS_BOVINE_LONGHORN_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119406,NULL,NULL,NULL,
DMS_BOVINE_LONGHORN_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119409,NULL,NULL,NULL,
DMS_BOVINE_LONGHORN_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,175694,NULL,NULL,NULL,NULL,
DMS_BOVINE_NO1_BK_KV_BC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119371,NULL,NULL,NULL,
DMS_BOVINE_NO1_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119369,NULL,NULL,NULL,
DMS_BOVINE_NO1_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119368,NULL,NULL,NULL,
DMS_BOVINE_NO1_CAPS_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,175665,NULL,NULL,NULL,NULL,
DMS_BOVINE_NO1_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,175667,NULL,NULL,NULL,NULL,
DMS_BOVINE_NO1_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,175666,NULL,NULL,NULL,NULL,
DMS_BOVINE_NO1_CAPS_VOLT,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119389,NULL,NULL,NULL,
DMS_BOVINE_NO2_BK_KV_BC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119382,NULL,NULL,NULL,
DMS_BOVINE_NO2_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119380,NULL,NULL,NULL,
DMS_BOVINE_NO2_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119379,NULL,NULL,NULL,
DMS_BOVINE_WATUSI_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,95362,NULL,NULL,NULL,
DMS_BOVINE_ZEBU_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,119430,NULL,NULL,NULL,
DMS_BOWL_12KV_BUS_AVERAGE_KV,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,104310,NULL,NULL,NULL,
DMS_BOWL_BIRD_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,106936,NULL,NULL,NULL,NULL,
DMS_BOWL_BIRD_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,101246,NULL,NULL,NULL,
DMS_BOWL_BIRD_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,101249,NULL,NULL,NULL,
DMS_BOWL_BIRD_RB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,106915,NULL,NULL,NULL,NULL,
DMS_BOWL_COX_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,106937,NULL,NULL,NULL,NULL,
DMS_BOWL_COX_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,101241,NULL,NULL,NULL,
DMS_BOWL_COX_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,101244,NULL,NULL,NULL,
DMS_BOWL_COX_RB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,106916,NULL,NULL,NULL,NULL,
DMS_BOWL_MARS_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,101254,NULL,NULL,NULL,
